pais,edad,sexo,profesion,salario,subcategoria,edad_producto,alto,ancho,profundidad,edad_relevante,cantidad_producto,precio_unitario,iva,subtotal,total,ganancia,clase
25,27,2,2,750,20,2,15.9,15.9,15.9,0,1,6.04,0.72,6.04,6.76,0.55,12
21,55,1,6,1000,21,3,26.98,58.28,58.28,0,4,6.04,2.90,24.16,27.06,2.20,12
21,55,1,6,1000,3,12,44.8,32,25.6,1,4,132.98,63.83,531.92,595.75,48.36,1
21,55,1,6,1000,20,2,38.36,38.36,38.36,0,3,6.04,2.17,18.12,20.29,1.65,12
21,55,1,6,1000,10,6,21.6,16.2,13.5,1,3,72.53,26.11,217.59,243.70,19.77,1
21,55,1,6,1000,5,38,23,18.4,13.8,1,5,447.29,268.37,2236.45,2504.82,203.30,1
23,25,2,6,1500,31,2,31.68,17.16,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,25,2,6,1500,19,2,35.51,35.51,17.490000000000002,0,2,6.04,1.45,12.08,13.53,1.10,12
23,25,2,6,1500,24,2,17.6,18.85,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,47,2,5,900,30,2,21.12,11.44,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,47,2,5,900,32,3,30.94,10.53,0,0,1,9.63,1.16,9.63,10.79,0.88,13
21,47,2,5,900,18,3,43.31,57.34,57.34,0,2,6.04,1.45,12.08,13.53,1.10,12
23,38,1,1,1000,16,2,39.05,51.7,51.7,0,1,6.04,0.72,6.04,6.76,0.55,12
23,38,1,1,1000,31,2,41.85,17.55,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,38,1,1,1000,24,3,20.16,17.81,0,0,5,9.63,5.78,48.15,53.93,4.40,13
23,38,1,1,1000,16,3,30.52,30.52,25.48,0,3,6.04,2.17,18.12,20.29,1.65,12
23,38,1,1,1000,36,2,13.4,26.6,13.4,0,4,12.09,5.80,48.36,54.16,4.40,14
21,56,1,6,1500,9,6,40.25,25.5,28.75,1,4,72.53,34.81,290.12,324.93,26.36,1
21,56,1,6,1500,8,27,48.15,42.8,32.55,1,3,314.31,113.15,942.93,1056.08,85.71,1
21,56,1,6,1500,22,3,35.245,17.755000000000003,35.245,0,3,6.04,2.17,18.12,20.29,1.65,12
21,56,1,6,1500,2,12,14.25,11.4,8.55,1,3,132.98,47.87,398.94,446.81,36.27,1
21,56,1,6,1500,36,2,16.72,13.68,13.68,0,3,12.09,4.35,36.27,40.62,3.30,14
25,57,2,5,1000,11,22,50.05,17.1,14.25,1,1,253.87,30.46,253.87,284.33,23.08,1
24,26,2,2,1000,4,13,35.4,20.5,16.4,1,4,157.16,75.44,628.64,704.08,57.16,1
24,26,2,2,1000,18,2,37.365,15.635,15.635,0,4,6.04,2.90,24.16,27.06,2.20,12
24,24,2,1,2000,6,21,36.75,31.5,23.75,1,2,253.87,60.93,507.74,568.67,46.16,1
24,24,2,1,2000,5,28,33.75,13,9.75,1,1,338.49,40.62,338.49,379.11,30.77,1
24,24,2,1,2000,36,3,16.8,23.2,23.2,0,2,12.09,2.90,24.18,27.08,2.20,14
24,24,2,1,2000,9,8,31.85,32.7,22.75,1,1,84.62,10.15,84.62,94.77,7.69,1
24,24,2,1,2000,8,15,20.65,42.3,14.75,1,3,181.34,65.28,544.02,609.30,49.47,1
23,41,1,2,1000,18,3,19.32,36.68,19.32,0,4,6.04,2.90,24.16,27.06,2.20,12
23,41,1,2,1000,38,3,23.4,20.8,18.2,0,4,12.09,5.80,48.36,54.16,4.40,14
23,41,1,2,1000,10,42,32,36,30,1,2,495.65,118.96,991.30,1110.26,90.12,1
23,41,1,2,1000,8,42,24.8,21.7,18.6,1,1,507.74,60.93,507.74,568.67,46.16,1
23,41,1,2,1000,4,7,56,42,35,1,4,72.53,34.81,290.12,324.93,26.36,1
22,44,2,3,2000,2,30,33.95,25.75,20.6,1,1,350.58,42.07,350.58,392.65,31.87,1
23,33,2,4,2000,19,2,15.37,15.37,15.37,0,4,6.04,2.90,24.16,27.06,2.20,12
23,33,2,4,2000,19,3,26.04,29.96,26.04,0,4,6.04,2.90,24.16,27.06,2.20,12
23,33,2,4,2000,16,3,31.08,24.92,31.08,0,5,6.04,3.62,30.20,33.82,2.75,12
23,33,2,4,2000,15,3,21.655,65.33,28.67,0,1,6.04,0.72,6.04,6.76,0.55,12
22,63,2,5,2000,15,3,40.6,19.525,51.475,0,1,6.04,0.72,6.04,6.76,0.55,12
22,63,2,5,2000,24,3,20.72,16.38,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,63,2,5,2000,32,2,24.48,13.26,0,0,5,9.63,5.78,48.15,53.93,4.40,13
22,63,2,5,2000,11,30,27.65,23.7,19.75,1,5,350.58,210.35,1752.90,1963.25,159.35,1
22,63,2,5,2000,2,5,26.25,31.25,25,1,5,48.36,29.02,241.80,270.82,22.00,1
21,49,1,1,2000,17,2,45.085,34.31,34.31,0,4,6.04,2.90,24.16,27.06,2.20,12
21,49,1,1,2000,10,7,23.1,33.5,13.2,1,2,84.62,20.31,169.24,189.55,15.38,1
21,49,1,1,2000,27,2,20.79,15.99,0,0,4,9.63,4.62,38.52,43.14,3.52,13
21,49,1,1,2000,2,42,22.75,40.5,16.25,1,4,507.74,243.72,2030.96,2274.68,184.64,1
23,36,2,6,1500,25,2,22.33,10.01,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,36,2,6,1500,31,2,29.44,16.64,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,51,2,4,750,33,31,27.5,22.5,22.5,1,2,362.67,87.04,725.34,812.38,65.94,14
25,51,2,4,750,25,2,25.8,11.18,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,51,2,4,750,28,2,32.1,12.09,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,51,2,4,750,8,39,24,19.2,14.4,1,5,459.38,275.63,2296.90,2572.53,208.80,1
25,51,2,4,750,28,3,31.62,13.26,0,0,2,9.63,2.31,19.26,21.57,1.76,13
22,49,2,4,900,35,2,33.5,26.8,13.2,0,5,12.09,7.25,60.45,67.70,5.50,14
22,49,2,4,900,20,3,33.6,22.4,33.6,0,4,6.04,2.90,24.16,27.06,2.20,12
22,49,2,4,900,27,2,42,18.2,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,49,2,4,900,32,2,12.24,19.37,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,49,2,4,900,38,3,9.6,7.68,16.32,0,2,12.09,2.90,24.18,27.08,2.20,14
22,49,2,4,900,33,39,8.55,6.84,17.16,1,2,459.38,110.25,918.76,1029.01,83.52,14
22,49,2,4,900,28,2,30,16.25,0,0,5,9.63,5.78,48.15,53.93,4.40,13
24,54,2,3,1500,21,2,40.04,50.765,50.765,0,1,6.04,0.72,6.04,6.76,0.55,12
24,54,2,3,1500,5,31,49.2,43.05,23.1,1,5,362.67,217.60,1813.35,2030.95,164.85,1
24,54,2,3,1500,4,7,30.1,28.5,22.8,1,4,84.62,40.62,338.48,379.10,30.76,1
24,54,2,3,1500,3,31,37.5,18.75,25,1,5,362.67,217.60,1813.35,2030.95,164.85,1
24,54,2,3,1500,4,27,43.2,36,28.8,1,4,314.31,150.87,1257.24,1408.11,114.28,1
23,41,2,1,1000,15,3,37.1,15.9,37.1,0,2,6.04,1.45,12.08,13.53,1.10,12
23,41,2,1,1000,3,11,32.4,41.65,24.3,1,1,132.98,15.96,132.98,148.94,12.09,1
23,41,2,1,1000,22,2,27.335,27.335,43.665,0,4,6.04,2.90,24.16,27.06,2.20,12
23,58,2,5,750,9,9,45.45,39.6,35.35,1,2,96.71,23.21,193.42,216.63,17.58,1
23,58,2,5,750,8,7,24.5,39,32.5,1,3,72.53,26.11,217.59,243.70,19.77,1
23,58,2,5,750,19,3,22.4,33.6,22.4,0,2,6.04,1.45,12.08,13.53,1.10,12
23,58,2,5,750,8,17,63.9,56.8,49.7,1,3,193.42,69.63,580.26,649.89,52.74,1
23,46,2,5,1000,5,34,18.75,15,11.25,1,3,411.03,147.97,1233.09,1381.06,112.11,1
23,46,2,5,1000,11,20,27.3,36.6,30.5,1,2,241.78,58.03,483.56,541.59,43.96,1
23,46,2,5,1000,27,2,24.57,11.83,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,46,2,5,1000,16,3,18.815,18.815,18.815,0,5,6.04,3.62,30.20,33.82,2.75,12
23,46,2,5,1000,11,22,28.5,28.5,28.5,1,2,265.96,63.83,531.92,595.75,48.36,1
23,58,2,5,750,35,3,28.8,28.8,28.8,0,2,12.09,2.90,24.18,27.08,2.20,14
23,58,2,5,750,26,2,36.12,9.23,0,0,5,9.63,5.78,48.15,53.93,4.40,13
23,58,2,5,750,25,2,18.96,15.73,0,0,1,9.63,1.16,9.63,10.79,0.88,13
21,59,2,2,2000,36,2,23.58,11.04,9.66,0,2,12.09,2.90,24.18,27.08,2.20,14
21,59,2,2,2000,10,22,60,17.5,15,1,1,265.96,31.92,265.96,297.88,24.18,1
21,59,2,2,2000,18,3,16.52,16.52,39.480000000000004,0,3,6.04,2.17,18.12,20.29,1.65,12
21,59,2,2,2000,30,2,42,19.5,0,0,1,9.63,1.16,9.63,10.79,0.88,13
24,53,2,6,1000,28,2,28.52,16.12,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,53,2,6,1000,5,33,40.95,36.4,31.85,1,3,398.94,143.62,1196.82,1340.44,108.81,1
24,53,2,6,1000,3,17,44,27,27.5,1,3,193.42,69.63,580.26,649.89,52.74,1
24,53,2,6,1000,10,32,53.1,47.2,41.3,1,5,386.85,232.11,1934.25,2166.36,175.85,1
24,53,2,6,1000,37,2,21.75,17.4,22.6,0,5,12.09,7.25,60.45,67.70,5.50,14
24,53,2,6,1000,20,3,49.345,28.67,28.67,0,4,6.04,2.90,24.16,27.06,2.20,12
21,47,1,6,1000,24,2,27.16,12.61,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,43,2,3,1000,21,3,21.2,31.8,21.2,0,1,6.04,0.72,6.04,6.76,0.55,12
21,43,2,3,1000,27,2,16.53,7.41,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,43,2,3,1000,17,2,25.759999999999998,30.240000000000002,25.759999999999998,0,3,6.04,2.17,18.12,20.29,1.65,12
21,43,2,3,1000,8,7,19.5,15.6,18.3,1,5,84.62,50.77,423.10,473.87,38.45,1
21,47,1,6,1000,37,2,35.25,28.2,28.2,0,4,12.09,5.80,48.36,54.16,4.40,14
21,47,1,6,1000,32,2,39.6,8.84,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,47,1,6,1000,15,2,33.88,33.88,33.88,0,1,6.04,0.72,6.04,6.76,0.55,12
21,47,1,6,1000,22,2,13.78,39.22,13.78,0,1,6.04,0.72,6.04,6.76,0.55,12
22,37,2,1,1000,8,42,24.8,21.7,18.6,1,4,507.74,243.72,2030.96,2274.68,184.64,1
22,37,2,1,1000,2,22,36,30,16,1,4,253.87,121.86,1015.48,1137.34,92.32,1
22,37,2,1,1000,38,3,14.7,12.24,12.24,0,3,12.09,4.35,36.27,40.62,3.30,14
22,37,2,1,1000,18,3,13.75,36.25,13.75,0,4,6.04,2.90,24.16,27.06,2.20,12
22,37,2,1,1000,32,2,22.31,13.39,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,58,2,4,900,2,31,27.3,27.3,32.7,1,4,374.76,179.88,1499.04,1678.92,136.28,1
25,58,2,4,900,5,33,21.2,15.9,36.75,1,3,386.85,139.27,1160.55,1299.82,105.51,1
23,28,2,6,750,3,31,39.6,35.35,29.7,1,1,374.76,44.97,374.76,419.73,34.07,1
23,28,2,6,750,28,2,15.08,19.240000000000002,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,28,2,6,750,29,2,31.92,17.29,0,0,5,9.63,5.78,48.15,53.93,4.40,13
21,47,2,5,900,15,2,31.25,18.75,31.25,0,5,6.04,3.62,30.20,33.82,2.75,12
21,47,2,5,900,16,3,30.175,40.825,40.825,0,4,6.04,2.90,24.16,27.06,2.20,12
21,47,2,5,900,24,2,16.2,7.8,0,0,4,9.63,4.62,38.52,43.14,3.52,13
21,47,2,5,900,34,2,12.15,9.72,14.28,0,5,12.09,7.25,60.45,67.70,5.50,14
21,47,2,5,900,26,3,33.88,15.73,0,0,2,9.63,2.31,19.26,21.57,1.76,13
22,43,2,1,900,8,43,34.5,28.75,23,1,5,507.74,304.64,2538.70,2843.34,230.80,1
22,43,2,1,900,18,2,33.25,16.75,16.75,0,2,6.04,1.45,12.08,13.53,1.10,12
22,43,2,1,900,23,2,32.67,10.27,0,0,3,9.63,3.47,28.89,32.36,2.64,13
24,27,1,4,1000,8,5,30.4,26.6,22.8,1,3,48.36,17.41,145.08,162.49,13.20,1
24,27,1,4,1000,24,2,25.92,11.96,0,0,5,9.63,5.78,48.15,53.93,4.40,13
24,27,1,4,1000,3,6,17,26.4,19.8,1,2,72.53,17.41,145.06,162.47,13.18,1
24,27,1,4,1000,18,3,50.41,66.74,27.26,0,3,6.04,2.17,18.12,20.29,1.65,12
24,27,1,4,1000,30,3,42.24,8.84,0,0,3,9.63,3.47,28.89,32.36,2.64,13
24,42,1,3,1000,2,18,30.9,30.9,30.9,1,5,217.60,130.56,1088.00,1218.56,98.90,1
24,42,1,3,1000,18,3,23.585,23.585,23.585,0,4,6.04,2.90,24.16,27.06,2.20,12
24,42,1,3,1000,16,2,40.47,53.58,53.58,0,3,6.04,2.17,18.12,20.29,1.65,12
24,42,1,3,1000,7,13,36,24,24,1,2,157.16,37.72,314.32,352.04,28.58,1
24,42,1,3,1000,34,3,17.25,13.8,10.2,0,2,12.09,2.90,24.18,27.08,2.20,14
25,26,2,2,1000,33,42,21,15.75,15.75,1,3,495.65,178.43,1486.95,1665.38,135.18,14
25,60,2,3,1000,16,2,34.72,34.72,34.72,0,2,6.04,1.45,12.08,13.53,1.10,12
25,60,2,3,1000,19,2,32.065,32.065,20.935,0,5,6.04,3.62,30.20,33.82,2.75,12
25,60,2,3,1000,18,2,29.5,29.5,29.5,0,5,6.04,3.62,30.20,33.82,2.75,12
22,51,2,4,1000,10,38,12.5,10,7.5,1,3,459.38,165.38,1378.14,1543.52,125.28,1
21,51,1,3,2000,25,2,36.9,10.01,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,51,2,4,1000,22,2,15.96,20.235,20.235,0,3,6.04,2.17,18.12,20.29,1.65,12
22,51,2,4,1000,5,42,42.4,28.2,26.5,1,3,507.74,182.79,1523.22,1706.01,138.48,1
22,51,2,4,1000,25,2,22.33,10.01,0,0,3,9.63,3.47,28.89,32.36,2.64,13
21,39,2,4,1000,2,39,41.6,28.8,26,1,5,459.38,275.63,2296.90,2572.53,208.80,1
21,39,2,4,1000,5,42,42.4,28.2,26.5,1,3,507.74,182.79,1523.22,1706.01,138.48,1
21,39,2,4,1000,18,3,26.75,26.75,26.75,0,4,6.04,2.90,24.16,27.06,2.20,12
21,39,2,4,1000,29,3,43.8,18.98,0,0,1,9.63,1.16,9.63,10.79,0.88,13
25,58,1,3,750,15,3,19.880000000000003,19.880000000000003,51.12,0,4,6.04,2.90,24.16,27.06,2.20,12
25,58,1,3,750,8,43,42.35,36.3,30.25,1,3,519.83,187.14,1559.49,1746.63,141.78,1
25,58,1,3,750,35,3,21.4,21.4,18.6,0,5,12.09,7.25,60.45,67.70,5.50,14
25,58,1,3,750,27,2,31.92,14.82,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,55,1,4,1000,7,6,47.6,16,12.8,1,5,60.45,36.27,302.25,338.52,27.50,1
23,55,1,4,1000,7,16,40.6,34.8,29,1,4,181.34,87.04,725.36,812.40,65.96,1
23,55,1,4,1000,9,4,14.5,11.6,21.3,1,5,48.36,29.02,241.80,270.82,22.00,1
23,55,1,4,1000,33,37,25.4,10.95,10.95,1,1,435.20,52.22,435.20,487.42,39.56,14
23,55,1,4,1000,6,13,33,33,27,1,3,145.07,52.23,435.21,487.44,39.57,1
22,47,1,1,1000,16,2,34.72,34.72,34.72,0,3,6.04,2.17,18.12,20.29,1.65,12
22,47,1,1,1000,31,2,30.08,12.22,0,0,1,9.63,1.16,9.63,10.79,0.88,13
24,27,2,1,1000,25,3,16.43,6.89,0,0,1,9.63,1.16,9.63,10.79,0.88,13
24,27,2,1,1000,15,3,31.595,31.595,31.595,0,1,6.04,0.72,6.04,6.76,0.55,12
24,27,2,1,1000,5,33,40.95,36.4,31.85,1,4,398.94,191.49,1595.76,1787.25,145.08,1
24,27,2,1,1000,7,22,40.6,34.8,29,1,4,253.87,121.86,1015.48,1137.34,92.32,1
24,27,2,1,1000,2,41,43.75,22.5,31.25,1,4,495.65,237.91,1982.60,2220.51,180.24,1
22,53,2,1,900,27,2,21.28,9.879999999999999,0,0,2,9.63,2.31,19.26,21.57,1.76,13
22,53,2,1,900,22,3,31.75,31.75,18.25,0,4,6.04,2.90,24.16,27.06,2.20,12
22,53,2,1,900,18,2,24.92,24.92,31.08,0,4,6.04,2.90,24.16,27.06,2.20,12
22,53,2,1,900,9,37,59.85,53.2,23.45,1,1,435.20,52.22,435.20,487.42,39.56,1
21,56,1,5,1000,15,2,20.14,20.14,20.14,0,1,6.04,0.72,6.04,6.76,0.55,12
21,56,1,5,1000,31,2,41.85,17.55,0,0,1,9.63,1.16,9.63,10.79,0.88,13
21,56,1,5,1000,2,13,63.45,23.6,20.65,1,2,145.07,34.82,290.14,324.96,26.38,1
21,56,1,5,1000,33,37,22.66,17.46,18.54,1,4,447.29,214.70,1789.16,2003.86,162.64,14
21,56,1,5,1000,21,3,37.8,18.2,18.2,0,4,6.04,2.90,24.16,27.06,2.20,12
21,56,1,5,1000,9,10,32.85,50.8,44.45,1,4,120.89,58.03,483.56,541.59,43.96,1
22,47,1,2,900,19,3,15.25,15.25,34.75,0,5,6.04,3.62,30.20,33.82,2.75,12
25,37,2,5,1500,29,2,39.36,15.99,0,0,1,9.63,1.16,9.63,10.79,0.88,13
25,37,2,5,1500,19,2,23.25,26.75,26.75,0,2,6.04,1.45,12.08,13.53,1.10,12
24,55,2,3,2000,6,39,37.1,28.2,23.5,1,1,471.47,56.58,471.47,528.05,42.86,1
24,55,2,3,2000,5,35,29.7,53.6,23.1,1,3,423.12,152.32,1269.36,1421.68,115.41,1
24,27,1,4,1000,15,3,19.345,33.655,33.655,0,3,6.04,2.17,18.12,20.29,1.65,12
24,27,1,4,1000,29,2,12.75,19.37,0,0,1,9.63,1.16,9.63,10.79,0.88,13
23,56,2,6,1000,7,7,43.75,22.5,18.75,1,2,84.62,20.31,169.24,189.55,15.38,1
23,56,2,6,1000,10,13,26.6,19,24.8,1,3,157.16,56.58,471.48,528.06,42.87,1
23,56,2,6,1000,21,3,37.8,18.2,18.2,0,2,6.04,1.45,12.08,13.53,1.10,12
23,56,2,6,1000,27,3,15.66,7.02,0,0,1,9.63,1.16,9.63,10.79,0.88,13
22,49,2,4,900,9,17,47.6,41.65,24.3,1,5,205.51,123.31,1027.55,1150.86,93.40,1
23,41,2,5,1000,24,2,33.06,11.18,0,0,2,9.63,2.31,19.26,21.57,1.76,13
23,59,2,2,1000,3,11,41.2,33.95,30.9,1,3,132.98,47.87,398.94,446.81,36.27,1
23,59,2,2,1000,32,2,18.6,7.8,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,59,2,2,1000,23,2,23.36,16.509999999999998,0,0,2,9.63,2.31,19.26,21.57,1.76,13
23,59,2,2,1000,22,2,15.96,20.235,20.235,0,2,6.04,1.45,12.08,13.53,1.10,12
23,59,2,2,1000,18,3,25.205,60.63,60.63,0,3,6.04,2.17,18.12,20.29,1.65,12
23,43,2,5,1000,8,5,30.4,26.6,22.8,1,2,48.36,11.61,96.72,108.33,8.80,1
23,43,2,5,1000,31,2,38.92,7.93,0,0,5,9.63,5.78,48.15,53.93,4.40,13
23,43,2,5,1000,7,29,35.7,20.25,16.2,1,1,350.58,42.07,350.58,392.65,31.87,1
23,41,1,2,1000,27,3,41.7,7.93,0,0,4,9.63,4.62,38.52,43.14,3.52,13
23,41,1,2,1000,35,2,33.5,26.8,13.2,0,2,12.09,2.90,24.18,27.08,2.20,14
23,41,1,2,1000,36,2,21,16.8,16.8,0,3,12.09,4.35,36.27,40.62,3.30,14
23,34,2,1,900,22,2,24.14,31.96,31.96,0,5,6.04,3.62,30.20,33.82,2.75,12
23,33,1,4,1000,29,2,33.6,18.2,0,0,5,9.63,5.78,48.15,53.93,4.40,13
23,33,1,4,1000,7,34,29.1,25.75,19.4,1,4,398.94,191.49,1595.76,1787.25,145.08,1
23,33,1,4,1000,37,2,32,14.4,14.4,0,5,12.09,7.25,60.45,67.70,5.50,14
23,33,1,4,1000,7,20,51.1,16.2,36.5,1,4,229.69,110.25,918.76,1029.01,83.52,1
23,33,1,4,1000,11,20,27.3,36.6,30.5,1,3,241.78,87.04,725.34,812.38,65.94,1
24,34,2,2,1000,22,2,15.25,15.25,34.75,0,3,6.04,2.17,18.12,20.29,1.65,12
24,34,2,2,1000,7,29,35.7,20.25,16.2,1,2,350.58,84.14,701.16,785.30,63.74,1
24,34,2,2,1000,4,4,36.4,31.2,26,1,1,48.36,5.80,48.36,54.16,4.40,1
24,34,2,2,1000,5,13,23.1,40.2,33.5,1,3,157.16,56.58,471.48,528.06,42.87,1
21,32,1,2,750,21,3,40.32,15.68,15.68,0,3,6.04,2.17,18.12,20.29,1.65,12
21,32,1,2,750,29,2,25.38,13.78,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,32,1,2,750,32,2,36.480000000000004,14.82,0,0,4,9.63,4.62,38.52,43.14,3.52,13
24,62,2,3,1000,19,2,35.855,35.855,35.145,0,2,6.04,1.45,12.08,13.53,1.10,12
24,62,2,3,1000,7,35,20.4,20.4,20.4,1,2,411.03,98.65,822.06,920.71,74.74,1
24,62,2,3,1000,7,17,49.2,23.1,30.75,1,5,193.42,116.05,967.10,1083.15,87.90,1
25,33,2,1,750,30,2,30.82,17.42,0,0,3,9.63,3.47,28.89,32.36,2.64,13
25,33,2,1,750,18,3,32.76,29.465,29.465,0,3,6.04,2.17,18.12,20.29,1.65,12
25,33,2,1,750,5,35,29.7,53.6,23.1,1,5,423.12,253.87,2115.60,2369.47,192.35,1
25,33,2,1,750,6,34,29.4,29,23.2,1,1,398.94,47.87,398.94,446.81,36.27,1
22,62,2,1,1000,8,10,21.9,38.1,21.9,1,1,120.89,14.51,120.89,135.40,10.99,1
22,62,2,1,1000,3,36,45.15,32.25,14.2,1,1,435.20,52.22,435.20,487.42,39.56,1
22,62,2,1,1000,2,33,13.75,29,8.25,1,5,398.94,239.36,1994.70,2234.06,181.35,1
23,35,2,2,1500,20,2,15.9,15.9,15.9,0,2,6.04,1.45,12.08,13.53,1.10,12
23,35,2,2,1500,21,3,37.8,18.2,18.2,0,2,6.04,1.45,12.08,13.53,1.10,12
23,35,2,2,1500,27,3,32.75,17.03,0,0,1,9.63,1.16,9.63,10.79,0.88,13
24,25,2,4,900,19,3,50.41,27.26,27.26,0,4,6.04,2.90,24.16,27.06,2.20,12
24,25,2,4,900,27,2,15.6,18.2,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,24,2,6,750,27,2,26.1,14.69,0,0,5,9.63,5.78,48.15,53.93,4.40,13
22,24,2,6,750,34,3,27.6,27.6,27.6,0,3,12.09,4.35,36.27,40.62,3.30,14
22,24,2,6,750,5,27,52.5,37.5,30,1,1,314.31,37.72,314.31,352.03,28.57,1
21,60,2,4,1000,7,18,24,20,24,1,5,217.60,130.56,1088.00,1218.56,98.90,1
24,30,2,1,2000,10,13,26.6,19,24.8,1,4,157.16,75.44,628.64,704.08,57.16,1
24,30,2,1,2000,17,3,19.17,68.62,25.38,0,5,6.04,3.62,30.20,33.82,2.75,12
24,30,2,1,2000,29,3,27.81,12.61,0,0,5,9.63,5.78,48.15,53.93,4.40,13
24,30,2,1,2000,23,2,28.42,12.74,0,0,5,9.63,5.78,48.15,53.93,4.40,13
24,30,2,1,2000,35,3,21.4,21.4,18.6,0,3,12.09,4.35,36.27,40.62,3.30,14
24,30,2,1,2000,29,2,40.92,17.16,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,56,2,5,2000,19,3,34.44,21.56,21.56,0,4,6.04,2.90,24.16,27.06,2.20,12
25,56,2,5,2000,3,24,47.6,28.35,35.7,1,5,278.05,166.83,1390.25,1557.08,126.40,1
25,56,2,5,2000,4,9,47.2,41.3,24.6,1,4,108.80,52.22,435.20,487.42,39.56,1
25,56,2,5,2000,21,3,37.8,18.2,18.2,0,3,6.04,2.17,18.12,20.29,1.65,12
22,45,2,4,900,35,3,29.92,24.48,24.48,0,3,12.09,4.35,36.27,40.62,3.30,14
22,45,2,4,900,18,3,23.240000000000002,32.76,32.76,0,4,6.04,2.90,24.16,27.06,2.20,12
22,45,2,4,900,2,5,26.25,31.25,25,1,4,48.36,23.21,193.44,216.65,17.60,1
22,45,2,4,900,30,2,15.5,19.5,0,0,4,9.63,4.62,38.52,43.14,3.52,13
22,45,2,4,900,18,3,15,15,15,0,1,6.04,0.72,6.04,6.76,0.55,12
21,34,1,3,1000,30,2,21.12,11.44,0,0,2,9.63,2.31,19.26,21.57,1.76,13
25,44,2,1,1000,19,3,16.5,33.5,33.5,0,2,6.04,1.45,12.08,13.53,1.10,12
25,44,2,1,1000,20,2,28.62,24.38,28.62,0,2,6.04,1.45,12.08,13.53,1.10,12
25,44,2,1,1000,24,2,16.2,7.8,0,0,5,9.63,5.78,48.15,53.93,4.40,13
25,44,2,1,1000,7,30,23.4,59.2,18.2,1,1,350.58,42.07,350.58,392.65,31.87,1
25,44,2,1,1000,26,3,25.759999999999998,11.44,0,0,2,9.63,2.31,19.26,21.57,1.76,13
21,59,2,3,1000,22,2,27.03,25.97,27.03,0,3,6.04,2.17,18.12,20.29,1.65,12
21,59,2,3,1000,20,2,31.95,31.95,39.05,0,4,6.04,2.90,24.16,27.06,2.20,12
21,59,2,3,1000,28,2,21.6,14.3,0,0,3,9.63,3.47,28.89,32.36,2.64,13
22,43,2,3,2000,10,18,39.9,16.75,26.6,1,3,205.51,73.98,616.53,690.51,56.04,1
21,34,2,6,900,33,37,25.4,10.95,10.95,1,4,435.20,208.90,1740.80,1949.70,158.24,14
21,34,2,6,900,16,3,24.5,25.5,25.5,0,2,6.04,1.45,12.08,13.53,1.10,12
22,43,2,3,2000,10,42,22.5,18.75,15,1,5,495.65,297.39,2478.25,2775.64,225.30,1
22,43,2,3,2000,18,3,13.75,36.25,13.75,0,5,6.04,3.62,30.20,33.82,2.75,12
21,34,2,6,900,30,3,19.75,15.73,0,0,1,9.63,1.16,9.63,10.79,0.88,13
22,43,2,3,2000,31,2,39,19.5,0,0,4,9.63,4.62,38.52,43.14,3.52,13
21,34,2,6,900,20,2,15.9,15.9,15.9,0,5,6.04,3.62,30.20,33.82,2.75,12
21,62,1,3,900,35,3,26.8,20.1,9.9,0,3,12.09,4.35,36.27,40.62,3.30,14
24,63,2,1,1000,11,30,38.1,31.75,25.4,1,5,362.67,217.60,1813.35,2030.95,164.85,1
24,63,2,1,1000,9,24,18.25,14.6,10.95,1,3,278.05,100.10,834.15,934.25,75.84,1
24,63,2,1,1000,18,3,20.59,27.26,66.74,0,1,6.04,0.72,6.04,6.76,0.55,12
21,62,1,3,900,33,31,27.5,22.5,22.5,1,2,362.67,87.04,725.34,812.38,65.94,14
21,62,1,3,900,15,2,19.345,19.345,33.655,0,5,6.04,3.62,30.20,33.82,2.75,12
21,62,1,3,900,28,2,38.34,18.46,0,0,3,9.63,3.47,28.89,32.36,2.64,13
23,46,2,3,2000,8,29,18.2,44.4,37,1,3,350.58,126.21,1051.74,1177.95,95.61,1
23,46,2,3,2000,20,3,14.575,38.425,14.575,0,1,6.04,0.72,6.04,6.76,0.55,12
